,Total $BYTE,Total $Bit,Total XP,Total Playtime,Simulation Run,$BYTE/h,$Bit/h,XP/h
946,38537692,47503040,158287130,4666920,947,8.257628585876766,10.178670300755101,33.91682951496919
947,38520668,47448300,158214470,4667342,948,8.253234496207906,10.16602168857564,33.89819516118596
948,38549366,47411300,158125490,4665230,949,8.263122289790642,10.162692943327553,33.89446822557516
949,38491232,47464690,158240418,4667628,950,8.246422379846894,10.168910204497873,33.90167725448558
950,38502784,47460180,158311734,4671422,951,8.242197771899006,10.159685851545847,33.889409691524335
951,38485236,47408990,158070882,4662292,952,8.254574359563923,10.168601623407543,33.904114542804265
952,38514238,47452980,158160680,4663742,953,8.258226548552642,10.174872452206833,33.91282793945291
953,38495206,47416130,158157420,4667278,954,8.247892240402221,10.159268421551063,33.886436591092284
954,38527484,47394870,158089582,4665118,955,8.258630113964964,10.159415045878797,33.887584837082365
955,38512774,47495310,158273122,4665312,956,8.255133633077488,10.1805216885816,33.92551709296184
956,38531976,47416170,158202914,4668482,957,8.25364133352126,10.15665691760191,33.88744221355036
957,38503756,47519070,158337054,4667642,958,8.249080799255813,10.18053012634645,33.922278957983494
958,38464742,47347520,158022290,4665804,959,8.24396867078,10.14777303118605,33.86818006071408
959,38465772,47417160,158125608,4665478,960,8.244765488123617,10.163408765404101,33.89269180992816
960,38439216,47293040,157888502,4663324,961,8.242879113696581,10.14148705944515,33.85750207362817
961,38510742,47433450,158122370,4664358,962,8.256386409447988,10.169341632867804,33.900135881508234
962,38487924,47438610,158128556,4664024,963,8.25208532374619,10.171176220362502,33.903889859914955
963,38458848,47309020,157929890,4663550,964,8.24668932465611,10.144422167661974,33.86473609160404
964,38492740,47423700,158158462,4665364,965,8.250747422923485,10.16505893216478,33.90056209976328
965,38531632,47501920,158236476,4663212,966,8.262895188981329,10.186523795186666,33.93293635374073
966,38520568,47479490,158262744,4667106,967,8.253630408222998,10.17321869269736,33.910252734778254
967,38521988,47394330,158162262,4669476,968,8.249745367574434,10.14981766690738,33.87152262909157
968,38540642,47458290,158186364,4664796,969,8.262020890088227,10.173711776463536,33.91067133482365
969,38486032,47427860,158155454,4664436,970,8.250950811630817,10.167973148307748,33.906661812918
970,38570968,47449380,158174218,4664766,971,8.2685751010876,10.17186714188879,33.90828564605384
971,38567122,47429250,158193436,4668398,972,8.261318336611403,10.159641487293928,33.886021714515344
972,38521072,47474460,158197370,4663948,973,8.25932707654545,10.179028582651435,33.91919678349758
973,38533684,47493130,158307782,4668124,974,8.25464019379091,10.17392211517946,33.91250575177523
974,38442990,47397420,158105822,4666262,975,8.23849796689513,10.157470797824898,33.88275711908161
975,38478778,47399150,158001526,4659794,976,8.257613533988842,10.171941077223586,33.907405778023666
976,38525644,47466900,158283738,4669216,977,8.25098774612269,10.165925071789355,33.899425085496155
977,38508766,47477160,158293718,4669034,978,8.247694490980361,10.1685187985352,33.90288397985536
978,38557524,47524620,158306898,4664972,979,8.265328066277782,10.187546677664946,33.93523005068412
979,38534408,47501540,158364604,4670546,980,8.250514607928066,10.170446881371044,33.90708580966765
980,38494690,47465120,158237554,4666454,981,8.249238072420729,10.171560675407923,33.909592594291084
981,38446952,47354050,158051192,4666006,982,8.239799091557105,10.148733199228634,33.87290800740505
982,38471098,47342750,157964344,4662254,983,8.251609200185147,10.15447678311821,33.88153970161214
983,38475980,47388100,158087476,4665102,984,8.247618165690696,10.157998688989009,33.88724962498141
984,38573620,47543660,158407794,4668100,985,8.263237719843191,10.1847989546068,33.93410466785202
985,38528106,47518560,158335246,4667506,986,8.254538076651642,10.180717496667386,33.922880013437585
986,38522972,47488500,158231116,4664732,987,8.258346245829342,10.18032761582016,33.920730279896034
987,38536394,47484800,158285238,4668048,988,8.25535512916748,10.172303283942238,33.908228450093056
988,38560130,47467050,158256594,4667202,989,8.261937237771154,10.170344030534784,33.90823752646661
989,38471610,47349520,157918394,4660654,990,8.25455182899224,10.159415395350095,33.88331208452719
990,38464960,47428340,158153356,4666438,991,8.24289533044262,10.16371373625879,33.891665548754744
991,38454074,47399400,158045880,4661828,992,8.248711449671674,10.167556589389399,33.90212594716064
992,38556584,47478940,158219844,4665492,993,8.264205361406686,10.176620172106178,33.912788619078114
993,38479656,47470270,158228582,4665626,994,8.24747975941492,10.1744696210112,33.913687466590765
994,38534174,47470200,158150114,4662414,995,8.264854643967695,10.181463936921947,33.92022115582186
995,38505824,47474150,158253348,4667156,996,8.250382888422843,10.171965539613417,33.90787623126375
996,38540328,47508620,158404816,4671986,997,8.249238760561354,10.168827560699025,33.905242010571094
997,38493154,47390760,158102040,4666028,998,8.249662025174302,10.156552853947726,33.883645790381024
998,38449408,47406840,158121630,4665696,999,8.24087295871827,10.160722001604904,33.89025560173659
999,38569244,47444590,158215844,4666876,1000,8.264467279610601,10.166241828580832,33.90187440163398
